DATE,WEEK,DRIVER_NBR,t1,t2
2020-10-06,41,15150.0,362.3283333333334,362.3283333333334
2020-10-06,41,15151.0,40.28666666666666,40.28666666666666
2020-10-06,41,15161.0,124.25833333333335,205.37333333333333
2020-10-06,41,15162.0,152.3216666666667,152.3216666666667
2020-10-06,41,15173.0,438.1000000000001,438.1000000000001
2020-10-06,41,15176.0,438.89833333333326,438.89833333333326
2020-10-06,41,15213.0,106.95,106.95
2020-10-06,41,15217.0,548.495,548.495
2020-10-06,41,15223.0,125.41500000000002,125.41500000000002
2020-10-06,41,15228.0,91.35333333333332,91.35333333333332
2020-10-06,41,15243.0,163.075,96.505
2020-10-06,41,15245.0,369.1049999999999,369.1049999999999
2020-10-06,41,15246.0,87.64999999999999,87.64999999999999
2020-10-06,41,15274.0,109.16,109.16
2020-10-06,41,15277.0,257.7416666666667,257.7416666666667
2020-10-06,41,15305.0,68.42166666666668,68.42166666666668
2020-10-06,41,15343.0,237.4283333333333,237.4283333333333
2020-10-06,41,15346.0,58.43333333333333,58.43333333333333
2020-10-06,41,15347.0,108.86666666666666,108.86666666666666
2020-10-06,41,15358.0,77.8,77.8
2020-10-06,41,15376.0,86.725,86.725
2020-10-06,41,15377.0,69.50333333333333,69.50333333333333
2020-10-06,41,15383.0,129.68,129.68
2020-10-06,41,15392.0,582.0683333333334,582.0683333333334
2020-10-06,41,15398.0,67.71833333333333,67.71833333333333
2020-10-06,41,15401.0,141.91666666666666,141.91666666666666
2020-10-06,41,15405.0,115.46333333333334,115.46333333333334
2020-10-06,41,15408.0,359.07500000000005,359.07500000000005
2020-10-06,41,15414.0,293.1516666666667,293.1516666666667
2020-10-06,41,15415.0,381.65000000000003,381.65000000000003
2020-10-06,41,15422.0,148.97666666666666,148.97666666666666
2020-10-06,41,15423.0,395.3033333333334,395.3033333333334
2020-10-06,41,15428.0,110.49000000000001,110.49000000000001
2020-10-06,41,15431.0,316.73499999999996,316.73499999999996
2020-10-06,41,15432.0,100.815,100.815
2020-10-06,41,15435.0,92.19833333333332,92.19833333333332
2020-10-06,41,15436.0,113.84666666666666,113.84666666666666
2020-10-06,41,15438.0,82.57666666666668,82.57666666666668
2020-10-06,41,15446.0,411.9133333333334,411.9133333333334
2020-10-06,41,15450.0,359.3166666666667,359.3166666666667
2020-10-06,41,15451.0,59.78999999999999,59.78999999999999
2020-10-06,41,15457.0,389.4766666666667,389.4766666666667
2020-10-06,41,15459.0,334.20000000000005,334.20000000000005
2020-10-06,41,15460.0,164.60833333333335,161.90333333333334
2020-10-06,41,15467.0,114.64833333333333,114.64833333333333
2020-10-06,41,15476.0,463.48,463.48
2020-10-06,41,15479.0,346.74,346.74
2020-10-06,41,15486.0,196.48499999999999,196.48499999999999
2020-10-06,41,15488.0,411.9133333333334,411.9133333333334
2020-10-06,41,15507.0,52.16166666666666,52.16166666666666
2020-10-06,41,15515.0,115.56333333333333,115.56333333333333
2020-10-06,41,15516.0,359.8333333333333,359.8333333333333
2020-10-06,41,15521.0,106.95,106.95
2020-10-06,41,15535.0,256.8516666666667,256.8516666666667
2020-10-06,41,15539.0,384.39166666666665,384.39166666666665
2020-10-06,41,15542.0,107.13166666666666,107.13166666666666
2020-10-06,41,15547.0,510.9616666666667,510.9616666666667
2020-10-06,41,15550.0,121.01833333333336,121.01833333333336
2020-10-06,41,15553.0,346.05999999999995,346.05999999999995
2020-10-06,41,15555.0,115.06666666666666,115.06666666666666
2020-10-06,41,15559.0,120.58166666666668,120.58166666666668
2020-10-06,41,15560.0,372.1933333333334,372.1933333333334
2020-10-06,41,15562.0,302.20833333333337,302.20833333333337
2020-10-06,41,15566.0,195.8466666666667,163.0
2020-10-06,41,15578.0,393.12833333333333,393.12833333333333
2020-10-06,41,15580.0,102.64666666666666,102.64666666666666
2020-10-06,41,15588.0,139.4066666666667,139.4066666666667
2020-10-06,41,15589.0,313.95166666666665,313.95166666666665
2020-10-06,41,15598.0,449.1866666666667,449.1866666666667
2020-10-06,41,15605.0,81.53999999999999,81.53999999999999
2020-10-06,41,15606.0,134.81333333333336,134.81333333333336
2020-10-06,41,15607.0,145.1,145.1
2020-10-06,41,15611.0,421.45333333333326,421.45333333333326
2020-10-06,41,15612.0,176.08500000000004,176.08500000000004
2020-10-06,41,15614.0,433.8933333333333,433.8933333333333
2020-10-06,41,15615.0,332.4466666666667,332.4466666666667
2020-10-06,41,7000008.0,141.4066666666667,141.4066666666667
2020-10-06,41,7000011.0,463.48,463.48
2020-10-06,41,7000013.0,248.49999999999997,248.49999999999997
2020-10-06,41,7000018.0,397.96333333333337,397.96333333333337
2020-10-06,41,7000029.0,353.0633333333333,353.0633333333333
2020-10-06,41,7000030.0,106.93,106.93
2020-10-06,41,7000031.0,538.0033333333333,538.0033333333333
2020-10-06,41,7000032.0,374.8883333333333,374.8883333333333
2020-10-06,41,7000038.0,284.05833333333334,284.05833333333334
2020-10-06,41,7000041.0,569.9866666666667,569.9866666666667
2020-10-06,41,7000042.0,108.27166666666669,108.27166666666669
2020-10-06,41,7000045.0,230.0,230.0
2020-10-06,41,7000052.0,350.2699999999999,350.2699999999999
2020-10-06,41,7000053.0,101.83166666666668,101.83166666666668
2020-10-06,41,7000054.0,333.37,333.37
2020-10-06,41,7000056.0,56.980000000000004,56.980000000000004
2020-10-06,41,7000059.0,203.48666666666668,203.48666666666668
2020-10-06,41,7000062.0,192.17333333333335,192.17333333333335
2020-10-06,41,7000063.0,421.45333333333326,421.45333333333326
2020-10-06,41,7000066.0,438.1000000000001,438.1000000000001
2020-10-06,41,7000067.0,316.3233333333333,316.3233333333333
2020-10-07,41,2001.0,128.26,128.26
2020-10-07,41,2006.0,208.89333333333332,208.89333333333332
2020-10-07,41,2019.0,139.55166666666668,139.55166666666668
2020-10-07,41,2026.0,205.32500000000002,205.32500000000002
2020-10-07,41,2040.0,213.64166666666668,213.64166666666668
2020-10-07,41,2047.0,153.37166666666667,153.37166666666667
2020-10-07,41,2057.0,259.9316666666666,259.9316666666666
2020-10-07,41,2068.0,153.37166666666667,153.37166666666667
2020-10-07,41,2072.0,144.3,144.3
2020-10-07,41,2120.0,100.13833333333332,100.13833333333332
2020-10-07,41,2149.0,80.87166666666667,80.87166666666667
2020-10-07,41,2158.0,100.13833333333332,100.13833333333332
2020-10-07,41,10124.0,173.465,173.465
2020-10-07,41,10228.0,179.4466666666667,179.4466666666667
2020-10-07,41,14340.0,345.0,345.0
2020-10-07,41,14347.0,230.0,230.0
2020-10-07,41,14417.0,170.17333333333332,170.17333333333332
2020-10-07,41,15062.0,69.98333333333333,69.98333333333333
2020-10-07,41,15083.0,80.67000000000002,80.67000000000002
2020-10-07,41,15102.0,132.63999999999996,132.63999999999996
2020-10-07,41,15107.0,197.875,197.875
2020-10-07,41,15110.0,186.41666666666666,186.41666666666666
2020-10-07,41,15112.0,80.92000000000002,80.92000000000002
2020-10-07,41,15138.0,141.51333333333332,141.51333333333332
2020-10-07,41,15143.0,273.21666666666664,273.21666666666664
2020-10-07,41,15150.0,198.805,198.805
2020-10-07,41,15151.0,149.33,149.33
2020-10-07,41,15162.0,188.39333333333335,188.39333333333335
2020-10-07,41,15173.0,92.92500000000001,92.92500000000001
2020-10-07,41,15176.0,85.89999999999999,85.89999999999999
2020-10-07,41,15213.0,139.39166666666668,135.92666666666668
2020-10-07,41,15217.0,87.26833333333335,87.26833333333335
2020-10-07,41,15223.0,158.20000000000002,158.20000000000002
2020-10-07,41,15243.0,362.02,362.02
2020-10-07,41,15245.0,74.55,74.55
2020-10-07,41,15246.0,147.93333333333334,147.93333333333334
2020-10-07,41,15274.0,112.33666666666667,112.33666666666667
2020-10-07,41,15277.0,115.48500000000001,115.48500000000001
2020-10-07,41,15305.0,109.52833333333334,106.06333333333333
2020-10-07,41,15343.0,359.4033333333333,359.4033333333333
2020-10-07,41,15346.0,147.93333333333334,147.93333333333334
2020-10-07,41,15347.0,158.09833333333333,158.09833333333333
2020-10-07,41,15358.0,211.05,211.05
2020-10-07,41,15376.0,85.75666666666667,85.75666666666667
2020-10-07,41,15377.0,221.90000000000003,221.90000000000003
2020-10-07,41,15383.0,126.32333333333334,126.32333333333334
2020-10-07,41,15392.0,459.07000000000005,459.07000000000005
2020-10-07,41,15398.0,169.81333333333333,169.81333333333333
2020-10-07,41,15401.0,96.26999999999998,92.805
2020-10-07,41,15405.0,116.08333333333334,116.08333333333334
2020-10-07,41,15408.0,536.0083333333333,536.0083333333333
2020-10-07,41,15414.0,217.44166666666666,217.44166666666666
2020-10-07,41,15422.0,69.13000000000001,69.13000000000001
2020-10-07,41,15423.0,103.69500000000002,103.69500000000002
2020-10-07,41,15428.0,73.98666666666666,73.98666666666666
2020-10-07,41,15431.0,85.27499999999999,118.02333333333334
2020-10-07,41,15432.0,74.55,74.55
2020-10-07,41,15435.0,110.79333333333334,110.79333333333334
2020-10-07,41,15436.0,147.93333333333334,147.93333333333334
2020-10-07,41,15438.0,137.84833333333333,137.84833333333333
2020-10-07,41,15446.0,80.92000000000002,80.92000000000002
2020-10-07,41,15450.0,230.0,230.0
2020-10-07,41,15451.0,127.35999999999997,127.35999999999997
2020-10-07,41,15457.0,174.5366666666667,174.5366666666667
2020-10-07,41,15459.0,69.13000000000001,69.13000000000001
2020-10-07,41,15460.0,150.80666666666664,150.80666666666664
2020-10-07,41,15467.0,129.92666666666665,129.92666666666665
2020-10-07,41,15476.0,230.0,230.0
2020-10-07,41,15479.0,136.66166666666666,136.66166666666666
2020-10-07,41,15486.0,75.93833333333333,75.93833333333333
2020-10-07,41,15488.0,77.84833333333334,77.84833333333334
2020-10-07,41,15507.0,149.09999999999997,149.09999999999997
2020-10-07,41,15515.0,84.23333333333333,84.23333333333333
2020-10-07,41,15516.0,164.42333333333335,164.42333333333335
2020-10-07,41,15521.0,93.745,93.745
2020-10-07,41,15535.0,147.52666666666664,147.52666666666664
2020-10-07,41,15539.0,184.86666666666667,184.86666666666667
2020-10-07,41,15542.0,116.08333333333334,116.08333333333334
2020-10-07,41,15547.0,448.74,448.74
2020-10-07,41,15550.0,61.605000000000004,61.605000000000004
2020-10-07,41,15553.0,171.11499999999998,171.11499999999998
2020-10-07,41,15555.0,60.70833333333333,60.70833333333333
2020-10-07,41,15558.0,90.21333333333334,90.21333333333334
2020-10-07,41,15559.0,99.44333333333333,95.97833333333332
2020-10-07,41,15560.0,63.53,63.53
2020-10-07,41,15562.0,361.4716666666667,361.4716666666667
2020-10-07,41,15566.0,147.52666666666664,147.52666666666664
2020-10-07,41,15578.0,318.67166666666674,318.67166666666674
2020-10-07,41,15580.0,135.35833333333332,135.35833333333332
2020-10-07,41,15582.0,145.81333333333333,145.81333333333333
2020-10-07,41,15588.0,168.06166666666667,168.06166666666667
2020-10-07,41,15589.0,96.28999999999999,96.28999999999999
2020-10-07,41,15598.0,230.0,230.0
2020-10-07,41,15605.0,146.65999999999997,146.65999999999997
2020-10-07,41,15606.0,60.33666666666666,60.33666666666666
2020-10-07,41,15607.0,126.20666666666665,126.20666666666665
2020-10-07,41,15611.0,120.94833333333334,120.94833333333334
2020-10-07,41,15612.0,80.87166666666667,80.87166666666667
2020-10-07,41,15614.0,144.13500000000002,144.13500000000002
2020-10-07,41,15615.0,295.5916666666667,295.5916666666667
2020-10-07,41,7000008.0,79.60333333333332,79.60333333333332
2020-10-07,41,7000011.0,230.0,230.0
2020-10-07,41,7000013.0,210.29833333333335,210.29833333333335
2020-10-07,41,7000018.0,230.0,230.0
2020-10-07,41,7000029.0,59.46333333333334,59.46333333333334
2020-10-07,41,7000030.0,116.08333333333334,116.08333333333334
2020-10-07,41,7000031.0,86.94666666666667,86.94666666666667
2020-10-07,41,7000032.0,231.40333333333336,231.40333333333336
2020-10-07,41,7000038.0,230.0,230.0
2020-10-07,41,7000041.0,317.3116666666667,317.3116666666667
2020-10-07,41,7000042.0,179.35,179.35
2020-10-07,41,7000045.0,115.0,115.0
2020-10-07,41,7000052.0,244.335,244.335
2020-10-07,41,7000053.0,169.88,169.88
2020-10-07,41,7000054.0,164.82833333333335,164.82833333333335
2020-10-07,41,7000056.0,167.39333333333332,167.39333333333332
2020-10-07,41,7000059.0,159.45666666666665,159.45666666666665
2020-10-07,41,7000062.0,106.56333333333333,158.06
2020-10-07,41,7000063.0,104.00833333333333,104.00833333333333
2020-10-07,41,7000065.0,69.13000000000001,69.13000000000001
2020-10-07,41,7000066.0,79.65,79.65
2020-10-07,41,7000067.0,167.52833333333334,167.52833333333334
2020-10-07,41,7000069.0,89.2,89.2
2020-10-08,41,2001.0,368.74333333333334,368.74333333333334
2020-10-08,41,2006.0,282.8283333333334,282.8283333333334
2020-10-08,41,2019.0,257.2816666666667,257.2816666666667
2020-10-08,41,2026.0,157.97166666666666,157.97166666666666
2020-10-08,41,2040.0,307.7816666666667,307.7816666666667
2020-10-08,41,2047.0,170.595,170.595
2020-10-08,41,2057.0,157.97166666666666,157.97166666666666
2020-10-08,41,2068.0,155.87666666666667,155.87666666666667
2020-10-08,41,2072.0,189.73666666666668,189.73666666666668
2020-10-08,41,2120.0,399.695,399.695
2020-10-08,41,2149.0,294.69166666666666,294.69166666666666
2020-10-08,41,2158.0,186.29333333333335,186.29333333333335
2020-10-08,41,2167.0,254.73833333333334,254.73833333333334
2020-10-08,41,10124.0,130.15499999999997,130.15499999999997
2020-10-08,41,10228.0,246.80333333333334,246.80333333333334
2020-10-08,41,14340.0,301.49666666666667,301.49666666666667
2020-10-08,41,14347.0,290.38666666666666,290.38666666666666
2020-10-08,41,14417.0,186.91,186.91
2020-10-08,41,15076.0,274.1383333333333,274.1383333333333
2020-10-08,41,15083.0,263.485,263.485
2020-10-08,41,15102.0,97.50666666666666,97.50666666666666
2020-10-08,41,15103.0,131.085,131.085
2020-10-08,41,15107.0,197.1966666666667,197.1966666666667
2020-10-08,41,15110.0,149.9616666666667,147.2566666666667
2020-10-08,41,15112.0,454.1416666666666,454.1416666666666
2020-10-08,41,15138.0,145.00333333333336,145.00333333333336
2020-10-08,41,15143.0,266.415,212.33833333333337
2020-10-08,41,15150.0,282.93333333333334,282.93333333333334
2020-10-08,41,15151.0,169.01999999999998,169.01999999999998
2020-10-08,41,15161.0,574.8366666666666,574.8366666666666
2020-10-08,41,15162.0,106.46166666666667,106.46166666666667
2020-10-08,41,15173.0,521.2449999999999,521.2449999999999
2020-10-08,41,15176.0,433.02333333333337,433.02333333333337
2020-10-08,41,15213.0,195.66333333333333,195.66333333333333
2020-10-08,41,15217.0,415.52,415.52
2020-10-08,41,15223.0,84.08666666666666,84.08666666666666
2020-10-08,41,15243.0,441.4783333333333,441.4783333333333
2020-10-08,41,15245.0,102.415,102.415
2020-10-08,41,15246.0,148.75333333333333,148.75333333333333
2020-10-08,41,15274.0,163.76166666666663,163.76166666666663
2020-10-08,41,15277.0,323.4566666666666,323.4566666666666
2020-10-08,41,15305.0,47.70333333333333,47.70333333333333
2020-10-08,41,15347.0,71.91499999999999,71.91499999999999
2020-10-08,41,15358.0,311.2366666666667,311.2366666666667
2020-10-08,41,15369.0,330.5883333333333,330.5883333333333
2020-10-08,41,15376.0,111.56333333333332,111.56333333333332
2020-10-08,41,15377.0,185.95000000000002,185.95000000000002
2020-10-08,41,15383.0,621.7033333333334,621.7033333333334
2020-10-08,41,15392.0,308.05,308.05
2020-10-08,41,15401.0,255.13500000000002,250.70500000000004
2020-10-08,41,15408.0,132.20666666666668,132.20666666666668
2020-10-08,41,15414.0,421.12333333333333,421.12333333333333
2020-10-08,41,15422.0,213.14333333333335,164.22833333333335
2020-10-08,41,15423.0,217.68833333333333,217.68833333333333
2020-10-08,41,15428.0,118.965,118.965
2020-10-08,41,15431.0,283.54,283.54
2020-10-08,41,15432.0,97.04333333333332,97.04333333333332
2020-10-08,41,15435.0,61.70666666666667,59.00166666666667
2020-10-08,41,15436.0,92.97166666666665,92.97166666666665
2020-10-08,41,15438.0,114.03833333333334,114.03833333333334
2020-10-08,41,15446.0,416.4566666666666,416.4566666666666
2020-10-08,41,15450.0,234.33,234.33
2020-10-08,41,15451.0,383.34166666666664,383.34166666666664
2020-10-08,41,15457.0,369.13666666666666,369.13666666666666
2020-10-08,41,15459.0,312.5283333333333,312.5283333333333
2020-10-08,41,15460.0,655.8683333333335,601.7916666666666
2020-10-08,41,15467.0,61.68000000000001,61.68000000000001
2020-10-08,41,15476.0,233.37,233.37
2020-10-08,41,15479.0,245.44,245.44
2020-10-08,41,15486.0,274.8433333333333,274.8433333333333
2020-10-08,41,15488.0,329.8533333333333,329.8533333333333
2020-10-08,41,15507.0,199.28166666666675,196.57666666666674
2020-10-08,41,15515.0,170.35499999999996,170.35499999999996
2020-10-08,41,15516.0,345.8516666666667,345.8516666666667
2020-10-08,41,15521.0,135.0883333333333,135.0883333333333
2020-10-08,41,15535.0,367.43333333333334,367.43333333333334
2020-10-08,41,15539.0,390.75,390.75
2020-10-08,41,15542.0,107.32166666666666,107.32166666666666
2020-10-08,41,15547.0,328.69,328.69
2020-10-08,41,15550.0,233.4633333333333,233.4633333333333
2020-10-08,41,15553.0,364.0433333333333,364.0433333333333
2020-10-08,41,15555.0,137.8516666666667,137.8516666666667
2020-10-08,41,15558.0,454.1416666666666,454.1416666666666
2020-10-08,41,15559.0,121.42333333333335,121.42333333333335
2020-10-08,41,15560.0,151.61666666666667,151.61666666666667
2020-10-08,41,15566.0,205.32999999999998,205.32999999999998
2020-10-08,41,15578.0,476.24666666666667,476.24666666666667
2020-10-08,41,15580.0,222.87833333333333,218.44833333333335
2020-10-08,41,15582.0,183.57333333333332,178.22666666666666
2020-10-08,41,15588.0,414.355,414.355
2020-10-08,41,15589.0,170.07000000000002,170.07000000000002
2020-10-08,41,15598.0,238.46333333333334,238.46333333333334
2020-10-08,41,15605.0,302.76666666666665,302.76666666666665
2020-10-08,41,15606.0,297.9266666666667,297.9266666666667
2020-10-08,41,15607.0,85.71666666666667,85.71666666666667
2020-10-08,41,15611.0,392.57,392.57
2020-10-08,41,15612.0,317.58833333333337,317.58833333333337
2020-10-08,41,15614.0,468.1833333333334,468.1833333333334
2020-10-08,41,15615.0,196.08833333333334,196.08833333333334
2020-10-08,41,7000008.0,286.9616666666667,286.9616666666667
2020-10-08,41,7000011.0,242.55333333333334,242.55333333333334
2020-10-08,41,7000013.0,172.09833333333333,172.09833333333333
2020-10-08,41,7000018.0,229.82,229.82
2020-10-08,41,7000029.0,368.2733333333333,368.2733333333333
2020-10-08,41,7000030.0,116.88333333333333,116.88333333333333
2020-10-08,41,7000031.0,420.49000000000007,420.49000000000007
2020-10-08,41,7000032.0,424.99166666666673,424.99166666666673
2020-10-08,41,7000038.0,198.49166666666667,198.49166666666667
2020-10-08,41,7000041.0,384.1733333333334,384.1733333333334
2020-10-08,41,7000042.0,418.365,386.77833333333336
2020-10-08,41,7000045.0,117.88666666666667,117.88666666666667
2020-10-08,41,7000052.0,278.99500000000006,312.18500000000006
2020-10-08,41,7000053.0,255.13500000000002,250.70500000000004
2020-10-08,41,7000054.0,154.905,154.905
2020-10-08,41,7000056.0,272.34,272.34
2020-10-08,41,7000059.0,164.39333333333335,266.76833333333343
2020-10-08,41,7000062.0,201.7566666666667,201.7566666666667
2020-10-08,41,7000063.0,261.61,261.61
2020-10-08,41,7000065.0,264.62,264.62
2020-10-08,41,7000066.0,454.1416666666666,454.1416666666666
2020-10-08,41,7000067.0,146.17333333333335,146.17333333333335
2020-10-08,41,7000069.0,295.37166666666667,241.29500000000002
2020-10-09,41,2001.0,201.03,201.03
2020-10-09,41,2006.0,275.03499999999997,275.03499999999997
2020-10-09,41,2019.0,138.345,138.345
2020-10-09,41,2022.0,165.765,165.765
2020-10-09,41,2026.0,214.68833333333333,214.68833333333333
2020-10-09,41,2040.0,164.945,164.945
2020-10-09,41,2047.0,243.26999999999998,243.26999999999998
2020-10-09,41,2057.0,414.7933333333333,414.7933333333333
2020-10-09,41,2068.0,381.1799999999999,381.1799999999999
2020-10-09,41,2072.0,255.17166666666662,255.17166666666662
2020-10-09,41,2120.0,125.31166666666668,125.31166666666668
2020-10-09,41,2149.0,203.02333333333334,215.0566666666667
2020-10-09,41,2158.0,324.7783333333333,324.7783333333333
