instance;Del;Order;Cust;Driver;Load;ArrDock;FinDock;ArrDel;Waiting;StartDel;FinDel;ELT;LTW;Cap;rank;Prev;TravelToDock;Dock;TravelToDel;Next;Depot
20201126;556;17;17;124;6;565.426;568.669;609.566;-9.5659;609.566;621.566;600;2200;12;100000;838;9.39333;968;30.8967;978;1
20201126;557;18;18;8;6;538.872;542.872;607.407;7.59333;615;627;615;2215;8;100000;16;18.9217;969;54.535;17;6
20201126;558;19;19;12;6;628.872;632.872;697.407;7.59333;705;717;705;2305;8;100000;708;23.7283;970;54.535;1020;6
20201126;559;20;20;83;6;783.595;787.595;818.79;-38.79;818.79;830.79;780;2380;8;100000;716;19.865;971;21.195;167;5
20201126;560;21;21;34;6.5;364.093;368.427;420;0;420;433;420;2020;8;100000;68;21.22;972;41.5733;1308;5
20201126;561;22;22;26;6.5;787.595;791.928;841.655;-1.655;841.655;854.655;840;2440;8;100000;659;28.94;973;39.7267;53;5
20201126;562;23;23;91;7;524.563;530.163;600;0;600;614;600;2200;8;100000;182;47.505;974;59.8367;183;0
20201126;563;24;24;46;8;746.255;752.655;821.982;18.0183;840;856;840;2440;8;100000;815;53.525;975;59.3267;93;0
20201126;564;25;25;109;8;647.872;653.205;700.035;19.965;720;736;720;2320;8;100000;546;30.8933;976;36.83;1021;6
20201126;565;25;25;64;1;699.315;700.315;747.145;-11.145;747.145;749.145;720;2320;8;100000;748;27.625;977;36.83;129;6
20201126;566;26;26;124;9;670.917;676.917;721.027;-1.02667;721.027;739.027;720;2320;12;100000;556;35.2433;978;34.11;1304;5
20201126;568;27;27;86;1.5;599.208;600.408;670.245;-10.245;670.245;673.245;660;2260;8;100000;172;47.505;980;59.8367;1280;0
20201126;569;27;27;90;8;613.055;619.455;689.292;-16.0467;689.292;705.292;660;2260;8;100000;180;47.505;981;59.8367;181;0
20201126;570;28;28;127;10;482.422;487.827;503.562;6.43766;510;530;510;2110;12;100000;650;24.785;982;5.735;1254;1
20201126;572;29;29;15;2;561.656;562.737;600;0;600;604;600;2200;8;100000;30;0;984;27.2633;1182;1
20201126;573;29;29;104;8;569.412;573.737;611;-7;611;627;600;2200;8;100000;208;19.0267;985;27.2633;1211;1
20201126;574;30;30;4;2.5;728.798;730.465;795;0;795;800;795;2395;8;100000;747;27.625;986;54.535;9;6
20201126;575;30;30;5;8;731.132;736.465;801;-1;801;817;795;2395;8;100000;753;27.625;987;54.535;11;6
20201126;576;31;31;126;11;368.427;375.76;402.248;17.7517;420;442;420;2020;12;100000;252;0;988;16.4883;1339;5
20201126;578;32;32;131;11;880.04;885.986;914.351;-14.3506;914.351;936.351;900;2500;12;100000;939;31.21;990;18.365;263;1
20201126;580;33;33;42;8;759.055;765.455;826.217;13.7833;840;856;840;2440;8;100000;810;53.525;992;50.7617;85;0
20201126;581;33;33;51;4;796.038;799.238;860;-4;860;868;840;2440;8;100000;812;53.525;993;50.7617;103;0
20201126;582;34;34;63;5;885.986;888.688;916;-2;916;926;900;2500;8;100000;798;12.9717;994;17.3117;127;1
20201126;583;35;34;110;7;868.905;872.688;900;0;900;914;900;2500;8;100000;803;12.9717;995;17.3117;221;1
20201126;584;36;35;14;5;500.233;502.935;531.834;8.16622;540;550;540;2140;8;100000;28;0;996;18.8983;1176;1
20201126;585;37;35;102;7.5;541.102;545.156;574.054;-24.0541;574.054;589.054;540;2140;8;100000;837;9.39333;997;18.8983;1004;1
20201126;586;38;36;44;5;424.837;428.837;480;0;480;490;480;2080;8;100000;88;0;998;41.1633;1229;0
20201126;587;38;36;46;8;441.855;448.255;499.418;-9.41833;499.418;515.418;480;2080;8;100000;92;0;999;41.1633;1227;0
20201126;588;39;37;60;8;656.662;660.987;690;0;690;706;690;2290;8;100000;792;12.9717;1000;19.0133;121;1
20201126;589;39;37;110;6;690.743;693.987;723;-17;723;735;690;2290;8;100000;639;36.4467;1001;19.0133;1215;1
20201126;590;40;38;34;2;801.755;803.47;821.153;-11.1529;821.153;825.153;810;2410;8;100000;896;2.03667;1002;7.68333;69;4
20201126;591;40;38;113;12;809.031;819.317;837;-11.8471;837;861;810;2410;12;100000;866;16.795;1003;7.68333;227;4
20201126;592;41;39;102;7;708.815;712.598;780;0;780;794;780;2380;8;100000;585;18.6833;1004;57.4017;205;1
20201126;593;41;39;62;8;722.972;727.296;794.698;-0.697658;794.698;810.698;780;2380;8;100000;796;12.9717;1005;57.4017;125;1
20201126;594;42;40;44;8;789.638;796.038;856.8;13.2;870;886;870;2470;8;100000;817;53.525;1006;50.7617;89;0
20201126;595;42;40;96;7.5;825.238;831.238;892;-6;892;907;870;2470;8;100000;614;53.525;1007;50.7617;193;0
20201126;596;43;41;131;12;396.221;406.507;420;0;420;444;420;2020;12;100000;262;43.3583;1008;3.49333;1270;4
20201126;597;43;41;69;6;437.364;442.507;456;-12;456;468;420;2020;8;100000;138;0;1009;3.49333;1090;4
20201126;599;44;42;104;2;813.187;814.52;840;0;840;844;840;2440;8;100000;799;25.4917;1011;15.48;209;6
20201126;600;44;42;59;8;816.187;821.52;847;-3;847;863;840;2440;8;100000;797;25.4917;1012;15.48;119;6
20201126;601;44;42;111;8;851.987;857.32;882.8;-19.8;882.8;898.8;840;2440;8;100000;848;23.9533;1013;15.48;223;6
20201126;602;45;43;57;3;747.315;749.315;786.705;-6.705;786.705;792.705;780;2380;8;100000;795;25.4917;1014;27.39;115;6
20201126;603;45;43;14;8;749.315;754.648;792.038;0.666667;792.705;808.705;780;2380;8;100000;764;27.08;1015;27.39;29;6
20201126;604;45;43;112;8;776.648;781.982;819.372;-10.6667;819.372;835.372;780;2380;8;100000;846;23.9533;1016;27.39;225;6
20201126;605;46;44;21;8;796.583;802.1;835.66;4.34011;840;856;840;2440;8;100000;42;0;1017;23.56;43;3
20201126;606;46;44;31;8;817.923;823.44;857;-1;857;873;840;2440;8;100000;936;4.67833;1018;23.56;63;3
20201126;607;46;44;36;3;838.371;840.44;874;-1;874;880;840;2440;8;100000;928;4.67833;1019;23.56;73;3
20201126;608;47;45;12;3;849.987;851.987;891.01;-6.01;891.01;897.01;885;2485;8;100000;558;54.7583;1020;29.0233;25;6
20201126;609;47;45;109;8;868.653;873.987;913.01;-16;913.01;929.01;885;2485;8;100000;564;37.5583;1021;29.0233;219;6
20201126;610;47;45;0;8;899.32;904.653;943.677;-14.6667;943.677;959.677;885;2485;8;100000;750;27.625;1022;29.0233;1;6
20201126;611;48;46;78;1;830.278;831.278;870;0;870;872;870;2470;8;100000;674;29.1367;1023;28.7217;157;5
20201126;612;48;46;126;12;831.278;839.278;878;-6;878;902;870;2470;12;100000;887;6.03833;1024;28.7217;253;5
20201126;613;49;46;88;7.5;877.278;882.278;921;-19;921;936;870;2470;8;100000;626;33.2733;1025;28.7217;177;5
20201126;614;50;47;96;8;552.855;559.255;623.2;6.8;630;646;630;2230;8;100000;192;47.505;1026;53.945;1007;0
20201126;615;50;47;54;8;583.255;589.655;653.6;-7.6;653.6;669.6;630;2230;8;100000;804;53.525;1027;53.945;109;0
20201126;616;50;47;53;5;605.055;609.055;673;-3.4;673;683;630;2230;8;100000;806;53.525;1028;53.945;107;0
20201126;617;51;48;25;5.5;856.703;860.496;879.8;-9.7996;879.8;890.8;870;2470;8;100000;931;4.67833;1029;9.30333;51;3
20201126;618;51;48;33;8;879.879;885.397;904.7;-13.9003;904.7;920.7;870;2470;8;100000;933;4.67833;1030;9.30333;1356;3
20201126;619;51;48;24;8;914.914;920.431;939.734;-19.0345;939.734;955.734;870;2470;8;100000;940;4.67833;1031;9.30333;49;3
20201126;620;52;49;114;10;833.721;839.127;870;0;870;890;870;2470;12;100000;783;27.86;1032;20.8733;229;1
20201126;621;52;49;115;12;860.9;867.386;898.26;-8.25982;898.26;922.26;870;2470;12;100000;701;27.0267;1033;20.8733;231;1
20201126;623;53;50;71;7;383.954;388.782;420;0;420;434;420;2020;8;100000;142;17.6667;1035;21.2183;1158;3
20201126;624;54;50;130;12;398.506;406.782;438;-4;438;462;420;2020;12;100000;260;51.035;1036;21.2183;1271;3
20201126;625;54;50;38;4;429.023;431.782;463;-1;463;471;420;2020;8;100000;76;0;1037;21.2183;956;3
20201126;626;55;51;88;8;557.917;563.25;608.047;6.95333;615;631;615;2215;8;100000;176;0;1038;34.7967;1025;5
20201126;627;55;51;94;8;580.87;586.203;631;0;631;647;615;2215;8;100000;188;0;1039;34.7967;189;5
20201126;628;55;51;95;8;614.917;620.25;665.047;-18.0467;665.047;681.047;615;2215;8;100000;190;0;1040;34.7967;191;5
20201126;629;56;52;65;3;771.745;773.745;810;0;810;816;810;2410;8;100000;725;39.58;1041;26.255;131;6
20201126;630;56;52;101;8;781.982;787.315;823.57;-7.57;823.57;839.57;810;2410;8;100000;847;23.9533;1042;26.255;203;6
20201126;631;56;52;58;8;805.872;811.205;847.46;-7.89;847.46;863.46;810;2410;8;100000;794;25.4917;1043;26.255;117;6
20201126;632;56;52;100;8;825.872;831.205;867.46;-4;867.46;883.46;810;2410;8;100000;800;25.4917;1044;26.255;201;6
20201126;633;57;53;127;12;797.872;805.872;867.048;-57.0483;867.048;891.048;810;2410;12;100000;693;27.625;1045;51.1767;1357;6
20201126;634;57;53;117;12;839.987;847.987;909.163;-18.115;909.163;933.163;810;2410;12;100000;699;34.96;1046;51.1767;1358;6
20201126;635;57;53;97;4;877.987;880.653;941.83;-8.66667;941.83;949.83;810;2410;8;100000;758;27.625;1047;51.1767;195;6
20201126;637;58;54;107;1;383.742;384.742;421;-1;421;423;420;2020;8;100000;214;0;1049;26.2583;1053;6
20201126;638;58;54;119;12;391.465;399.465;435.723;-12.7233;435.723;459.723;420;2020;12;100000;238;59.9;1050;26.2583;1189;6
20201126;639;58;54;110;4;431.737;434.403;470.662;-10.9383;470.662;478.662;420;2020;8;100000;220;0;1051;26.2583;1001;6
20201126;640;59;54;112;8;458.872;464.205;500.463;-21.8017;500.463;516.463;420;2020;8;100000;224;0;1052;26.2583;1121;6
20201126;641;59;54;107;5;492.205;495.538;531.797;-15.3333;531.797;541.797;420;2020;8;100000;637;27.0083;1053;26.2583;1262;6
20201126;642;60;55;106;8;386.132;391.465;456;-3;456;472;420;2020;8;100000;212;0;1054;54.535;1108;6
20201126;643;60;55;98;7;407.737;412.403;476.938;-4.93833;476.938;490.938;420;2020;8;100000;196;0;1055;54.535;1214;6
20201126;644;61;55;99;8;350.132;355.465;420;0;420;436;420;2020;8;100000;198;0;1056;54.535;955;6
20201126;645;61;55;105;8;367.132;372.465;437;-1;437;453;420;2020;8;100000;210;0;1057;54.535;1104;6
20201126;646;62;56;40;8;758.917;764.25;811.655;-31.655;811.655;827.655;780;2380;8;100000;712;19.865;1058;37.405;81;5
20201126;647;62;56;43;8;778.262;783.595;831;-3.345;831;847;780;2380;8;100000;717;19.865;1059;37.405;87;5
20201126;648;62;56;125;12;809.333;817.333;864.738;-17.7383;864.738;888.738;780;2380;12;100000;671;27.4217;1060;37.405;251;5
20201126;649;62;56;28;3.5;844.612;846.945;894.35;-5.61167;894.35;901.35;780;2380;8;100000;56;21.22;1061;37.405;57;5
20201126;650;63;57;127;12;375.737;383.737;420;0;420;444;420;2020;12;100000;254;0;1062;26.2633;982;6
20201126;651;63;57;129;12;399.737;407.737;444;0;444;468;420;2020;12;100000;258;0;1063;26.2633;1190;6
20201126;652;63;57;132;8;426.403;431.737;468;0;468;484;420;2020;12;100000;264;0;1064;26.2633;1341;6
20201126;654;64;58;128;11.5;831.205;838.872;870.885;-0.885;870.885;893.885;870;2470;12;100000;694;27.625;1066;22.0133;257;6
20201126;655;64;58;132;12;860.653;868.653;900.667;-6.78167;900.667;924.667;870;2470;12;100000;695;27.625;1067;22.0133;265;6
20201126;656;64;58;130;12;891.32;899.32;931.333;-6.66667;931.333;955.333;870;2470;12;100000;851;23.9533;1068;22.0133;261;6
20201126;659;65;59;26;7;634.528;639.356;668.356;-8.35592;668.356;682.356;660;2260;8;100000;52;0;1071;19;973;3
20201126;660;65;59;39;8;651.528;657.046;686.046;-3.68966;686.046;702.046;660;2260;8;100000;78;0;1072;19;966;3
20201126;661;65;59;29;8;673.558;679.075;708.075;-6.02977;708.075;724.075;660;2260;8;100000;58;0;1073;19;59;3
20201126;662;65;59;27;8;702.251;707.769;736.769;-12.6934;736.769;752.769;660;2260;8;100000;54;0;1074;19;55;3
20201126;663;65;59;24;8;730.114;735.631;764.631;-11.8627;764.631;780.631;660;2260;8;100000;881;26.765;1075;19;1352;3
20201126;664;66;60;57;8;393.763;400.163;420;0;420;436;420;2020;8;100000;114;0;1076;9.83667;1207;2
20201126;665;66;60;115;12;406.563;416.163;436;0;436;460;420;2020;12;100000;230;36.17;1077;9.83667;1149;2
20201126;666;66;60;63;8;433.763;440.163;460;0;460;476;420;2020;8;100000;126;0;1078;9.83667;1210;2
20201126;667;66;60;59;8;449.763;456.163;476;0;476;492;420;2020;8;100000;118;0;1079;9.83667;1209;2
20201126;668;66;60;60;3.5;469.363;472.163;492;0;492;499;420;2020;8;100000;120;0;1080;9.83667;1204;2
20201126;669;67;61;72;8;657.184;664.041;679.468;-49.4676;679.468;695.468;630;2230;8;100000;144;0;1081;5.42667;145;4
20201126;670;67;61;121;12;684;694.285;709.712;-14.2443;709.712;733.712;630;2230;12;100000;899;2.03667;1082;5.42667;1134;4
20201126;671;67;61;125;12;724.184;734.47;749.896;-16.1843;749.896;773.896;630;2230;12;100000;901;2.03667;1083;5.42667;1060;4
20201126;672;67;61;67;8;763.716;770.573;786;-12.1038;786;802;630;2230;8;100000;134;0;1084;5.42667;135;4
20201126;674;68;62;78;1;416.327;417.327;450;0;450;452;450;2050;8;100000;156;0;1086;22.6733;1023;4
20201126;675;68;62;79;8;428.403;435.26;467.934;-15.9338;467.934;483.934;450;2050;8;100000;158;0;1087;22.6733;159;4
20201126;676;68;62;74;8;448.403;455.26;487.934;-4;487.934;503.934;450;2050;8;100000;148;0;1088;22.6733;1196;4
20201126;677;68;62;76;8;466.975;473.832;506.505;-2.57143;506.505;522.505;450;2050;8;100000;152;0;1089;22.6733;1138;4
20201126;678;68;62;69;8;490.184;497.041;529.714;-7.20905;529.714;545.714;450;2050;8;100000;597;3.24667;1090;22.6733;139;4
20201126;679;68;62;68;8;515.47;522.327;555;-9.28571;555;571;450;2050;8;100000;136;0;1091;22.6733;1300;4
20201126;680;69;63;32;5.5;775.33;779.123;810;0;810;821;810;2410;8;100000;932;4.67833;1092;20.8767;1353;3
20201126;681;70;63;66;7.5;819.317;825.745;842.25;-21.2502;842.25;857.25;810;2410;8;100000;132;0;1093;6.505;133;4
20201126;682;71;63;116;12;854.209;864.495;881;-23.7498;881;905;810;2410;12;100000;865;16.795;1094;6.505;1096;4
20201126;683;71;63;80;6;900.352;905.495;922;-17;922;934;810;2410;8;100000;160;0;1095;6.505;161;4
20201126;684;71;63;116;12;920.572;930.857;947.362;-13.3624;947.362;971.362;810;2410;12;100000;682;5.57167;1096;6.505;233;4
20201126;686;72;64;73;8;560.47;567.327;600;0;600;616;600;2200;8;100000;146;0;1098;22.6733;1140;4
20201126;687;72;64;120;12;589.403;599.689;632.362;-16.3624;632.362;656.362;600;2200;12;100000;855;16.795;1099;22.6733;1301;4
20201126;688;72;64;122;12;613.513;623.799;656.472;-0.109762;656.472;680.472;600;2200;12;100000;898;2.03667;1100;22.6733;1112;4
20201126;689;72;64;132;12;637.403;647.689;680.362;0.109762;680.472;704.472;600;2200;12;100000;929;14.3433;1101;22.6733;1107;4
20201126;692;73;65;105;8;677.982;683.315;720;0;720;736;720;2320;8;100000;645;54.7583;1104;26.685;211;6
20201126;693;74;65;127;12;691.315;699.315;736;0;736;760;720;2320;12;100000;842;23.9533;1105;26.685;1045;6
20201126;694;74;65;128;12;715.315;723.315;760;0;760;784;720;2320;12;100000;766;27.08;1106;26.685;1066;6
20201126;695;74;65;132;12;739.315;747.315;784;0;784;808;720;2320;12;100000;689;39.58;1107;26.685;1067;6
20201126;696;74;65;106;3.5;768.982;771.315;808;0;808;815;720;2320;8;100000;642;54.7583;1108;26.685;213;6
20201126;698;75;66;129;12;678.917;686.917;727.873;-7.87333;727.873;751.873;720;2320;12;100000;781;26.2433;1110;30.9567;1143;5
20201126;699;75;66;117;12;702.917;710.917;751.873;0;751.873;775.873;720;2320;12;100000;862;38.3317;1111;30.9567;1046;5
20201126;700;75;66;122;12;726.917;734.917;775.873;0;775.873;799.873;720;2320;12;100000;688;29.1367;1112;30.9567;1238;5
20201126;701;75;66;115;12;750.917;758.917;799.873;0;799.873;823.873;720;2320;12;100000;782;26.2433;1113;30.9567;1033;5
20201126;704;76;67;97;1.5;446.077;447.077;480;0;480;483;480;2080;8;100000;194;0;1116;22.9233;1170;6
20201126;705;76;67;101;8;464.205;469.538;502.462;-19.4617;502.462;518.462;480;2080;8;100000;202;0;1117;22.9233;1255;6
20201126;706;76;67;109;8;486.872;492.205;525.128;-6.66667;525.128;541.128;480;2080;8;100000;218;0;1118;22.9233;958;6
20201126;707;76;67;103;8;502.872;508.205;541.128;0;541.128;557.128;480;2080;8;100000;206;0;1119;22.9233;960;6
20201126;708;76;67;12;8;520.872;526.205;559.128;-2;559.128;575.128;480;2080;8;100000;24;18.9217;1120;22.9233;970;6
20201126;709;76;67;112;8;554.872;560.205;593.128;-18;593.128;609.128;480;2080;8;100000;640;27.0083;1121;22.9233;1258;6
20201126;710;76;67;6;8;572.872;578.205;611.128;-2;611.128;627.128;480;2080;8;100000;751;27.625;1122;22.9233;1179;6
20201126;711;77;68;47;8;418.437;424.837;496.428;13.5717;510;526;510;2110;8;100000;94;0;1123;61.5917;1131;0
20201126;712;77;68;40;8;460.237;466.637;538.228;-12.2283;538.228;554.228;510;2110;8;100000;80;0;1124;61.5917;1058;0
20201126;713;77;68;87;8;477.855;484.255;555.847;-1.61833;555.847;571.847;510;2110;8;100000;174;47.505;1125;61.5917;1279;0
20201126;714;77;68;92;8;498.008;504.408;576;-4.15333;576;592;510;2110;8;100000;184;47.505;1126;61.5917;961;0
20201126;715;77;68;89;8;518.163;524.563;596.155;-4.155;596.155;612.155;510;2110;8;100000;178;47.505;1127;61.5917;1237;0
20201126;716;77;68;83;8;540.055;546.455;618.047;-5.89167;618.047;634.047;510;2110;8;100000;166;47.505;1128;61.5917;971;0
20201126;717;77;68;43;5;578.408;582.408;654;-19.9533;654;664;510;2110;8;100000;807;53.525;1129;61.5917;1059;0
20201126;718;78;69;81;8;709.655;716.055;780;0;780;796;780;2380;8;100000;772;68.5333;1130;53.945;163;0
20201126;719;78;69;47;8;725.655;732.055;796;0;796;812;780;2380;8;100000;711;62.155;1131;53.945;95;0
20201126;720;78;69;45;8;752.655;759.055;823;-11;823;839;780;2380;8;100000;552;58.7783;1132;53.945;91;0
20201126;721;78;69;84;8;770.655;777.055;841;-2;841;857;780;2380;8;100000;882;48.3283;1133;53.945;169;0
20201126;722;78;69;121;12;801.328;810.928;874.873;-17.8733;874.873;898.873;780;2380;12;100000;670;69.7117;1134;53.945;243;0
20201126;723;78;69;120;12;836.455;846.055;910;-11.1267;910;934;780;2380;12;100000;889;48.3283;1135;53.945;241;0
20201126;725;79;70;65;8;650.327;657.184;689.857;-29.8571;689.857;705.857;660;2260;8;100000;130;0;1137;22.6733;1041;4
20201126;726;79;70;76;8;677.142;684;716.673;-10.8157;716.673;732.673;660;2260;8;100000;677;22.1483;1138;22.6733;153;4
20201126;727;79;70;77;8;695.47;702.327;735;-2.32714;735;751;660;2260;8;100000;779;5.31833;1139;22.6733;155;4
20201126;728;79;70;73;8;714.513;721.37;754.044;-3.04357;754.044;770.044;660;2260;8;100000;686;22.1483;1140;22.6733;147;4
20201126;729;79;70;75;8;734.47;741.327;774;-3.95643;774;790;660;2260;8;100000;776;5.31833;1141;22.6733;151;4
20201126;730;79;70;74;8;753.47;760.327;793;-3;793;809;660;2260;8;100000;784;5.31833;1142;22.6733;149;4
20201126;731;79;70;129;12;785.041;795.327;828;-19;828;852;660;2260;12;100000;698;18.425;1143;22.6733;1289;4
20201126;733;80;71;113;12;396.665;403.152;450;0;450;474;450;2050;12;100000;226;0;1145;36.8483;1273;1
20201126;734;80;71;117;12;420.665;427.152;474;0;474;498;450;2050;12;100000;234;0;1146;36.8483;1274;1
20201126;735;80;71;114;12;444.665;451.152;498;0;498;522;450;2050;12;100000;228;0;1147;36.8483;1192;1
20201126;736;80;71;116;12;468.665;475.152;522;0;522;546;450;2050;12;100000;232;0;1148;36.8483;1277;1
20201126;737;80;71;115;12;492.665;499.152;546;0;546;570;450;2050;12;100000;665;30.9133;1149;36.8483;1194;1
20201126;738;80;71;11;4;520.99;523.152;570;0;570;578;450;2050;8;100000;22;0;1150;36.8483;23;1
20201126;741;81;72;121;12;413.152;419.638;466.486;3.51351;470;494;470;2070;12;100000;242;48.5017;1153;36.8483;1311;1
20201126;742;81;72;1;8;451.152;455.476;502.324;-8.32432;502.324;518.324;470;2070;8;100000;2;0;1154;36.8483;3;1
20201126;743;81;72;3;8;475.152;479.476;526.324;-8;526.324;542.324;470;2070;8;100000;6;0;1155;36.8483;1169;1
20201126;744;81;72;18;8;502.935;507.26;554.108;-11.7838;554.108;570.108;470;2070;8;100000;36;0;1156;36.8483;1183;1
20201126;745;81;72;19;8;523.827;528.152;575;-4.89189;575;591;470;2070;8;100000;38;0;1157;36.8483;1180;1
20201126;746;81;72;71;8;546.827;551.152;598;-7;598;614;470;2070;8;100000;623;31.2533;1158;36.8483;143;1
20201126;747;81;72;4;8;582.426;586.75;633.599;-19.5986;633.599;649.599;470;2070;8;100000;8;0;1159;36.8483;986;1
20201126;748;81;72;64;8;601.152;605.476;652.324;-2.72568;652.324;668.324;470;2070;8;100000;790;12.9717;1160;36.8483;977;1
20201126;749;81;72;2;2;632.071;633.152;680;-11.6757;680;684;470;2070;8;100000;4;0;1161;36.8483;5;1
20201126;750;82;73;0;5;410.449;413.152;460;0;460;470;460;2060;8;100000;0;0;1162;36.8483;1022;1
20201126;751;82;73;6;8;427.152;431.476;478.324;-8.32432;478.324;494.324;460;2060;8;100000;12;0;1163;36.8483;1122;1
20201126;752;82;73;7;8;460.476;464.8;511.649;-17.3243;511.649;527.649;460;2060;8;100000;14;0;1164;36.8483;1175;1
20201126;753;82;73;5;8;487.827;492.152;539;-11.3514;539;555;460;2060;8;100000;10;0;1165;36.8483;987;1
20201126;754;82;73;17;8;515.827;520.152;567;-12;567;583;460;2060;8;100000;541;21.9083;1166;36.8483;1181;1
20201126;755;82;73;9;8;531.827;536.152;583;0;583;599;460;2060;8;100000;18;0;1167;36.8483;19;1
20201126;756;82;73;10;8;551.152;555.476;602.324;-3.32432;602.324;618.324;460;2060;8;100000;20;0;1168;36.8483;21;1
20201126;757;82;73;3;8;578.102;582.426;629.274;-10.95;629.274;645.274;460;2060;8;100000;743;37.0633;1169;36.8483;7;1
20201126;758;82;73;97;8;596.827;601.152;648;-2.72568;648;664;460;2060;8;100000;704;21.7017;1170;36.8483;1047;1
20201126;759;82;73;56;8;620.129;624.453;671.301;-7.30135;671.301;687.301;460;2060;8;100000;791;12.9717;1171;36.8483;113;1
20201126;760;82;73;108;8;651.827;656.152;703;-15.6986;703;719;460;2060;8;100000;839;9.39333;1172;36.8483;217;1
20201126;761;83;74;16;8;536.777;541.102;570;0;570;586;570;2170;8;100000;32;0;1173;18.8983;33;1
20201126;762;83;74;13;8;556.777;561.102;590;-4;590;606;570;2170;8;100000;26;0;1174;18.8983;967;1
20201126;763;83;74;7;8;573.777;578.102;607;-1;607;623;570;2170;8;100000;752;37.0633;1175;18.8983;951;1
20201126;764;83;74;14;8;589.777;594.102;623;0;623;639;570;2170;8;100000;584;18.6833;1176;18.8983;1015;1
20201126;765;83;74;20;8;608.777;613.102;642;-3;642;658;570;2170;8;100000;40;0;1177;18.8983;952;1
20201126;766;83;74;128;12;634.363;640.85;669.748;-11.7482;669.748;693.748;570;2170;12;100000;860;25.0217;1178;18.8983;1106;1
20201126;767;83;74;6;8;664.777;669.102;698;-4.25185;698;714;570;2170;8;100000;710;21.7017;1179;18.8983;13;1
20201126;768;83;74;19;8;680.777;685.102;714;0;714;730;570;2170;8;100000;745;37.0633;1180;18.8983;39;1
20201126;769;83;74;17;8;696.777;701.102;730;0;730;746;570;2170;8;100000;754;37.0633;1181;18.8983;35;1
20201126;770;83;74;15;8;713.777;718.102;747;-1;747;763;570;2170;8;100000;572;26.9367;1182;18.8983;31;1
20201126;771;83;74;18;4;731.94;734.102;763;0;763;771;570;2170;8;100000;744;37.0633;1183;18.8983;37;1
20201126;772;84;75;81;1;447.403;448.403;465;0;465;467;445;2045;8;100000;162;0;1184;6.59667;1130;4
20201126;773;85;75;118;10;419.832;428.403;445;0;445;465;445;2045;12;100000;236;18.1683;1185;6.59667;1309;4
20201126;775;86;75;122;9;459.26;466.975;483.571;-16.5714;483.571;501.571;445;2045;12;100000;244;27.6533;1187;6.59667;1310;4
20201126;776;86;75;75;8;483.327;490.184;506.78;-5.20905;506.78;522.78;445;2045;8;100000;150;0;1188;6.59667;1141;4
20201126;777;86;75;119;12;500.327;510.612;527.209;-4.42857;527.209;551.209;445;2045;12;100000;638;40.4933;1189;6.59667;1298;4
20201126;778;86;75;129;12;525.461;535.747;552.344;-1.13452;552.344;576.344;445;2045;12;100000;651;28.5117;1190;6.59667;1193;4
20201126;779;86;75;77;8;567.327;574.184;590.78;-14.4369;590.78;606.78;445;2045;8;100000;154;0;1191;6.59667;1139;4
